"GeneID","MeanExpression","Variance"
"1553076_at",2.46428571428571,5.98386243386243
"1553077_at",3.71785714285714,10.9504100529101
"1553078_at",7.025,40.9160185185185
"1553079_at",7.43928571428571,31.5921031746032
"1553080_at",7.02857142857143,25.3028571428571
"1553081_at",10.8821428571429,63.1555952380952
"1553082_at",3.16428571428571,8.63571428571428
"1553083_at",5.74285714285714,22.9529100529101
"1553084_at",4.55,17.27
"1553086_at",1.75,2.77814814814815
"1553087_at",9.93571428571429,31.3512698412698
"1553088_a_at",35.45,180.216666666667
"1553089_a_at",2.83214285714286,8.80522486772487
"1553093_a_at",5.81071428571429,24.5721031746032
"1553094_at",7.68571428571429,91.8983068783069
"1553096_s_at",46.4642857142857,765.629047619048
"1553099_at",37.9892857142857,1098.28099206349
"1553101_a_at",109.85,2507.09740740741
